,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
9589,,"2018-6-3 4:37 pmJun 3, 2018",Sevo28,,,14 miles,"1,353 ft"
9590,,"2018-6-3 3:52 pmJun 3, 2018",bonkmtb,,,18 miles,"1,802 ft"
9591,,"2018-6-3 4:13 pmJun 3, 2018",scottdahl,,,11 miles,"1,075 ft"
9592,,"2018-6-3 2:13 pmJun 3, 2018",SPH-814,,XC,12 miles,"1,071 ft"
9593,,"2018-6-2 10:55 amJun 2, 2018",Charvey3,,,9 miles,925 ft
9594,,"2018-6-1 11:07 pmJun 1, 2018",Anexplosifloris,,,10 miles,798 ft
9595,,"2018-6-1 10:51 pmJun 1, 2018",Er0breich,,,7 miles,790 ft
9596,,"2018-6-1 10:11 pmJun 1, 2018",mwestlake,,,7 miles,722 ft
9597,,"2018-6-1 9:48 pmJun 1, 2018",Dirtbrakes,,,9 miles,897 ft
9598,,"2018-6-1 6:48 pmJun 1, 2018",BlackVR,,AM,16 miles,"1,932 ft"
9599,,"2018-6-1 4:40 pmJun 1, 2018",jonathangamlin,,,14 miles,"1,057 ft"
9600,,"2018-5-29 4:13 pmMay 29, 2018",enorcrove,,AM,3 miles,277 ft
9601,,"2018-5-28 4:09 pmMay 28, 2018",mwestlake,,,5 miles,570 ft
9602,,"2018-5-28 2:39 pmMay 28, 2018",jason069,,,7 miles,715 ft
9603,,"2018-5-28 2:09 pmMay 28, 2018",cjammiller,,,6 miles,658 ft
9604,,"2018-5-28 2:55 pmMay 28, 2018",Dbowar,,,9 miles,956 ft
9605,,"2018-5-28 1:43 pmMay 28, 2018",tuckershreds,,,13 miles,"1,034 ft"
9606,,"2018-5-28 1:15 pmMay 28, 2018",voghan,,AM,12 miles,"1,552 ft"
9607,,"2018-5-28 1:06 pmMay 28, 2018",wmkratz,,,39 miles,"1,941 ft"
9608,,"2018-5-28 1:03 pmMay 28, 2018",848687,,,6 miles,604 ft
9609,,"2018-5-28 12:38 pmMay 28, 2018",spencerjj,,AM,9 miles,748 ft
9610,,"2018-5-28 12:56 pmMay 28, 2018",scottdahl,,,9 miles,945 ft
9611,,"2018-5-27 4:00 pmMay 27, 2018",Normeg,,,7 miles,961 ft
9612,,"2018-5-27 3:49 pmMay 27, 2018",Lostinolaf,,,15 miles,"1,449 ft"
9613,,"2018-5-27 2:24 pmMay 27, 2018",bonkmtb,,,12 miles,"1,177 ft"
9614,,"2018-5-27 2:19 pmMay 27, 2018",tuckershreds,,,15 miles,"1,225 ft"
9615,,"2018-5-26 6:37 pmMay 26, 2018",tuckershreds,,,13 miles,"1,087 ft"
9616,,"2018-5-26 4:58 pmMay 26, 2018",marcoaml78,,AM,10 miles,"1,055 ft"
9617,,"2018-5-26 3:03 pmMay 26, 2018",bonkmtb,,,13 miles,"1,052 ft"
9618,,"2018-5-26 2:54 pmMay 26, 2018",mcgroskreutz,,XC,16 miles,"1,569 ft"
9619,,"2018-5-26 2:49 pmMay 26, 2018",chrisbroden,,AM,4 miles,262 ft
9620,,"2018-5-26 2:16 pmMay 26, 2018",Dbowar,,,9 miles,975 ft
9621,,"2018-5-26 12:28 pmMay 26, 2018",848687,,,8 miles,708 ft
9622,,"2018-5-26 1:18 pmMay 26, 2018",bonlovesbikes,,AM,14 miles,"1,095 ft"
9623,,"2018-5-26 12:20 pmMay 26, 2018",enorcrove,,AM,26 miles,"1,908 ft"
9624,,"2018-5-24 10:32 pmMay 24, 2018",tuckershreds,,,10 miles,923 ft
9625,,"2018-5-24 2:00 pmMay 24, 2018",Davemtbfanatic,,,19 miles,"1,422 ft"
9626,,"2018-5-24 1:56 pmMay 24, 2018",whollender,,AM,6 miles,549 ft
9627,,"2018-5-24 12:01 pmMay 24, 2018",848687,,,10 miles,841 ft
9628,,"2018-5-24 10:56 amMay 24, 2018",Charvey3,,,9 miles,984 ft
9629,,"2018-5-23 11:50 pmMay 23, 2018",mwestlake,,,7 miles,756 ft
9630,,"2018-5-23 3:36 pmMay 23, 2018",jekholm,,,12 miles,"2,023 ft"
9631,,"2018-5-23 12:39 pmMay 23, 2018",BlackVR,,AM,11 miles,"1,382 ft"
9632,,"2018-5-23 12:23 amMay 23, 2018",jasfoto,,,7 miles,675 ft
9633,,"2018-5-22 11:19 pmMay 22, 2018",Pmars88,,,9 miles,"1,823 ft"
9634,,"2018-5-22 10:42 pmMay 22, 2018",Ollie218,,,9 miles,824 ft
9635,,"2018-5-22 10:09 pmMay 22, 2018",yungj,,AM,12 miles,"1,076 ft"
9636,,"2018-5-22 8:50 pmMay 22, 2018",cjammiller,,,10 miles,"1,304 ft"
9637,,"2018-5-22 11:09 amMay 22, 2018",enorcrove,,AM,14 miles,925 ft
9638,,"2018-5-20 10:33 pmMay 20, 2018",mjc253,,,14 miles,"1,315 ft"
9639,,"2018-5-20 8:23 pmMay 20, 2018",Wildh24 FMTB,,XC,12 miles,"1,215 ft"
9640,,"2018-5-20 6:39 pmMay 20, 2018",mukkinaround,,,11 miles,879 ft
9641,,"2018-5-20 6:36 pmMay 20, 2018",Ollie218,,,15 miles,"1,587 ft"
9642,,"2018-5-20 5:50 pmMay 20, 2018",bonkmtb,,,11 miles,"1,100 ft"
9643,,"2018-5-20 6:29 pmMay 20, 2018",bonlovesbikes,,AM,10 miles,888 ft
9644,,"2018-5-20 4:20 pmMay 20, 2018",86Apex,,RD,21 miles,"1,528 ft"
9645,,"2018-5-20 3:08 pmMay 20, 2018",Eadams2,,AM,14 miles,"1,082 ft"
9646,,"2018-5-20 2:52 pmMay 20, 2018",mcgroskreutz,,XC,34 miles,"2,831 ft"
9647,,"2018-5-20 12:45 pmMay 20, 2018",MTB-Nick,,,8 miles,836 ft
9648,,"2018-5-20 12:31 pmMay 20, 2018",848687,,,8 miles,724 ft
9649,,"2018-5-19 10:52 pmMay 19, 2018",Dbowar,,,10 miles,956 ft
9650,,"2018-5-19 3:44 pmMay 19, 2018",threetforks,,,8 miles,"1,105 ft"
9651,,"2018-5-19 2:10 pmMay 19, 2018",Eadams2,,AM,18 miles,"1,303 ft"
9652,,"2018-5-19 12:23 amMay 19, 2018",86Apex,,RD,18 miles,"1,205 ft"
9653,,"2018-5-18 11:42 pmMay 18, 2018",848687,,,8 miles,770 ft
9654,,"2018-5-18 11:25 amMay 18, 2018",enorcrove,,AM,14 miles,993 ft
9655,,"2018-5-17 11:34 pmMay 17, 2018",yungj,,AM,10 miles,965 ft
9656,,"2018-5-17 10:55 pmMay 17, 2018",Anexplosifloris,,,11 miles,971 ft
9657,,"2018-5-17 9:55 pmMay 17, 2018",Ollie218,,,10 miles,877 ft
9658,,"2018-5-17 6:03 pmMay 17, 2018",whollender,,AM,6 miles,578 ft
9659,,"2018-5-17 12:24 pmMay 17, 2018",BlackVR,,AM,15 miles,"1,505 ft"
9660,,"2018-5-16 11:17 pmMay 16, 2018",Ollie218,,,9 miles,824 ft
9661,,"2018-5-16 10:57 pmMay 16, 2018",848687,,,9 miles,847 ft
9662,,"2018-5-16 3:24 pmMay 16, 2018",Buterpeller,,,11 miles,903 ft
9663,,"2018-5-16 3:05 pmMay 16, 2018",jjm3210,,,10 miles,943 ft
9664,,"2018-5-16 1:06 pmMay 16, 2018",theruns,,Fat,7 miles,588 ft
9665,,"2018-5-16 12:15 pmMay 16, 2018",BlackVR,,AM,14 miles,"1,575 ft"
9666,,"2018-5-16 11:37 amMay 16, 2018",enorcrove,,AM,13 miles,873 ft
9667,,"2018-5-16 12:27 amMay 16, 2018",Eadams2,,AM,12 miles,801 ft
9668,,"2018-5-16 12:06 amMay 16, 2018",Pmars88,,,9 miles,887 ft
9669,,"2018-5-16 12:04 amMay 16, 2018",Squirrelfriend,,,9 miles,723 ft
9670,,"2018-5-15 11:53 pmMay 15, 2018",cjammiller,,,"3,734 ft",135 ft
9671,,"2018-5-14 5:59 pmMay 14, 2018",tuckershreds,,,13 miles,"1,041 ft"
9672,,"2018-5-14 4:25 pmMay 14, 2018",jonathangamlin,,,13 miles,"1,009 ft"
9673,,"2018-4-26 11:41 pmApr 26, 2018",tuckershreds,,,6 miles,393 ft
9674,,"2018-4-22 9:08 pmApr 22, 2018",tuckershreds,,,7 miles,506 ft
9675,,"2018-4-9 11:51 pmApr 9, 2018",CrazyIvan21,,,5 miles,263 ft
9676,,"2018-3-28 11:40 pmMar 28, 2018",tuckershreds,,,8 miles,518 ft
9677,,"2018-3-25 8:34 pmMar 25, 2018",tuckershreds,,,8 miles,518 ft
9678,,"2018-3-13 1:23 pmMar 13, 2018",Anexplosifloris,,,25 miles,"1,592 ft"
9679,,"2018-3-10 2:07 pmMar 10, 2018",Anexplosifloris,,,21 miles,"1,345 ft"
9680,,"2018-2-28 3:24 pmFeb 28, 2018",Anexplosifloris,,,27 miles,"1,773 ft"
9681,,"2018-2-27 3:24 pmFeb 27, 2018",Anexplosifloris,,,28 miles,"1,912 ft"
9682,,"2018-2-16 3:59 amFeb 16, 2018",spencerjj,,AM,9 miles,974 ft
9683,,"2018-2-15 11:50 pmFeb 15, 2018",Anexplosifloris,,,10 miles,895 ft
9684,,"2018-1-24 8:53 pmJan 24, 2018",Flatlanderic,,AM,2 miles,138 ft
9685,,"2018-1-20 3:48 pmJan 20, 2018",tuckershreds,,,9 miles,777 ft
9686,,"2018-1-20 2:56 pmJan 20, 2018",Anexplosifloris,,,12 miles,"1,092 ft"
9687,,"2018-1-18 11:50 pmJan 18, 2018",Anexplosifloris,,,11 miles,948 ft
9688,,"2018-1-14 4:37 pmJan 14, 2018",cjammiller,,,9 miles,707 ft
9689,,"2018-1-12 8:27 pmJan 12, 2018",cjammiller,,,8 miles,751 ft
9690,,"2018-1-7 7:46 pmJan 7, 2018",cjammiller,,,10 miles,846 ft
9691,,"2018-1-7 7:46 pmJan 7, 2018",cjammiller,,,11 miles,868 ft
9692,,"2018-1-7 5:39 pmJan 7, 2018",Anexplosifloris,,,33 miles,"2,130 ft"
9693,,"2018-1-1 9:38 pmJan 1, 2018",cjammiller,,,9 miles,722 ft
9694,,"2017-12-29 8:09 pmDec 29, 2017",petergrasse,,Fat,11 miles,"1,074 ft"
9695,,"2017-12-29 4:13 pmDec 29, 2017",cjammiller,,,9 miles,814 ft
9696,,"2017-12-28 8:38 pmDec 28, 2017",jordan200384,,,10 miles,839 ft
9697,,"2017-12-26 9:59 pmDec 26, 2017",cjammiller,,,8 miles,726 ft
9698,,"2017-12-24 6:43 pmDec 24, 2017",86Apex,,RD,10 miles,951 ft
9699,,"2017-12-24 4:51 pmDec 24, 2017",PHRANQUY,,Fat,11 miles,"1,281 ft"
9700,,"2017-12-24 4:33 pmDec 24, 2017",cjammiller,,,10 miles,882 ft
9701,,"2017-12-23 3:35 pmDec 23, 2017",evkev27,,,7 miles,742 ft
9702,,"2017-12-21 11:53 pmDec 21, 2017",Anexplosifloris,,,11 miles,946 ft
9703,,"2017-12-19 11:55 pmDec 19, 2017",Anexplosifloris,,,10 miles,895 ft
9704,,"2017-12-15 7:33 pmDec 15, 2017",tuckershreds,,,11 miles,949 ft
9705,,"2017-12-14 11:52 pmDec 14, 2017",Anexplosifloris,,,11 miles,980 ft
9706,,"2017-12-14 7:35 pmDec 14, 2017",Dirtbrakes,,,7 miles,577 ft
9707,,"2017-12-13 7:46 pmDec 13, 2017",cjammiller,,,11 miles,922 ft
9708,,"2017-12-12 11:54 pmDec 12, 2017",Anexplosifloris,,,11 miles,956 ft
9709,,"2017-12-9 3:53 pmDec 9, 2017",Anexplosifloris,,,22 miles,"1,657 ft"
9710,,"2017-12-7 11:56 pmDec 7, 2017",Anexplosifloris,,,10 miles,907 ft
9711,,"2017-12-7 7:00 pmDec 7, 2017",UncleFester98,,AM,13 miles,"1,283 ft"
9712,,"2017-11-16 11:57 pmNov 16, 2017",Anexplosifloris,,,11 miles,946 ft
9713,,"2017-11-11 2:38 pmNov 11, 2017",spencerjj,,,8 miles,902 ft
9714,,"2017-11-10 3:32 pmNov 10, 2017",cjammiller,,,12 miles,993 ft
9715,,"2017-11-8 10:01 pmNov 8, 2017",cjammiller,,,6 miles,610 ft
9716,,"2017-11-8 9:04 pmNov 8, 2017",cjammiller,,,7 miles,625 ft
9717,,"2017-11-5 6:38 pmNov 5, 2017",tuckershreds,,,8 miles,549 ft
9718,,"2017-11-3 6:43 pmNov 3, 2017",cjammiller,,,15 miles,"1,383 ft"
9719,,"2017-11-1 3:48 pmNov 1, 2017",UncleFester98,,AM,20 miles,"1,856 ft"
9720,,"2017-11-1 2:07 pmNov 1, 2017",cjammiller,,,10 miles,886 ft
9721,,"2017-10-31 9:42 pmOct 31, 2017",Anexplosifloris,,,10 miles,838 ft
9722,,"2017-10-31 5:29 pmOct 31, 2017",cjammiller,,,14 miles,"1,164 ft"
9723,,"2017-10-26 10:55 pmOct 26, 2017",tuckershreds,,,12 miles,"1,198 ft"
9724,,"2017-10-26 10:50 pmOct 26, 2017",Anexplosifloris,,,11 miles,976 ft
9725,,"2017-10-25 9:04 pmOct 25, 2017",848687,,,8 miles,851 ft
9726,,"2017-10-24 9:01 pmOct 24, 2017",848687,,,8 miles,827 ft
9727,,"2017-10-24 8:19 pmOct 24, 2017",Anexplosifloris,,,12 miles,"1,072 ft"
9728,,"2017-10-24 2:35 pmOct 24, 2017",Eadams2,,,17 miles,"1,330 ft"
9729,,"2017-10-22 8:22 pmOct 22, 2017",tuckershreds,,,12 miles,988 ft
9730,,"2017-10-20 9:15 pmOct 20, 2017",tuckershreds,,,8 miles,699 ft
9731,,"2017-10-20 7:50 pmOct 20, 2017",cjammiller,,,7 miles,775 ft
9732,,"2017-10-20 6:46 pmOct 20, 2017",TriDaddy,,,7 miles,802 ft
9733,,"2017-10-20 6:16 pmOct 20, 2017",jekholm,,,8 miles,"1,745 ft"
9734,,"2017-10-20 3:53 pmOct 20, 2017",bigskyinminnie,,,7 miles,"1,510 ft"
9735,,"2017-10-19 11:35 pmOct 19, 2017",tuckershreds,,,7 miles,546 ft
9736,,"2017-10-19 10:38 pmOct 19, 2017",Anexplosifloris,,,11 miles,"1,031 ft"
9737,,"2017-10-19 10:09 pmOct 19, 2017",848687,,,7 miles,905 ft
9738,,"2017-10-19 5:49 pmOct 19, 2017",mkorsmo,,XC,5 miles,458 ft
9739,,"2017-10-19 4:28 pmOct 19, 2017",StuartSpigel,,,10 miles,"1,047 ft"
9740,,"2017-10-19 1:37 pmOct 19, 2017",voghan,,AM,11 miles,"1,191 ft"
9741,,"2017-10-18 10:17 pmOct 18, 2017",848687,,,6 miles,702 ft
9742,,"2017-10-18 10:08 pmOct 18, 2017",Eadams2,,,15 miles,"1,347 ft"
9743,,"2017-10-18 9:05 pmOct 18, 2017",cjammiller,,,6 miles,591 ft
9744,,"2017-10-18 7:40 pmOct 18, 2017",StuartSpigel,,,7 miles,620 ft
9745,,"2017-10-18 3:31 pmOct 18, 2017",jekholm,,,7 miles,"1,570 ft"
9746,,"2017-10-18 12:52 pmOct 18, 2017",enorcrove,,AM,9 miles,666 ft
9747,,"2017-10-17 10:48 pmOct 17, 2017",Anexplosifloris,,,14 miles,"1,158 ft"
9748,,"2017-10-17 9:01 pmOct 17, 2017",cjammiller,,,7 miles,645 ft
9749,,"2017-10-14 4:42 pmOct 14, 2017",tuckershreds,,,9 miles,796 ft
9750,,"2017-10-14 2:39 pmOct 14, 2017",Churchr,,,15 miles,"1,113 ft"
9751,,"2017-10-14 2:06 pmOct 14, 2017",BikerTyGuy,,AM,7 miles,260 ft
9752,,"2017-10-14 1:41 pmOct 14, 2017",cjammiller,,,10 miles,906 ft
9753,,"2017-10-14 1:06 pmOct 14, 2017",TriDaddy,,,7 miles,532 ft
9754,,"2017-10-14 12:16 amOct 14, 2017",tdrayton014,,AM,10 miles,"1,031 ft"
9755,,"2017-10-13 6:40 pmOct 13, 2017",cjammiller,,,10 miles,931 ft
9756,,"2017-10-12 10:46 pmOct 12, 2017",Anexplosifloris,,,22 miles,"1,471 ft"
9757,,"2017-10-11 1:05 amOct 11, 2017",Dirtbrakes,,,2 miles,119 ft
9758,,"2017-10-10 10:06 pmOct 10, 2017",salbares,,AM,8 miles,608 ft
9759,,"2017-10-10 4:57 pmOct 10, 2017",jekholm,,,9 miles,"1,904 ft"
9760,,"2017-10-10 4:42 pmOct 10, 2017",RKW,,,11 miles,"2,068 ft"
9761,,"2017-10-10 4:14 pmOct 10, 2017",Eadams2,,,18 miles,"1,603 ft"
9762,,"2017-10-9 10:27 pmOct 9, 2017",MTB-Nick,,,8 miles,752 ft
9763,,"2017-10-9 10:14 pmOct 9, 2017",tuckershreds,,,8 miles,730 ft
9764,,"2017-10-9 3:44 pmOct 9, 2017",Eadams2,,,20 miles,"1,481 ft"
9765,,"2017-10-8 10:37 pmOct 8, 2017",RKW,,,12 miles,"1,074 ft"
9766,,"2017-10-8 9:09 pmOct 8, 2017",MilkyT,,,9 miles,917 ft
9767,,"2017-10-5 11:46 pmOct 5, 2017",tuckershreds,,,8 miles,677 ft
9768,,"2017-10-5 10:43 pmOct 5, 2017",Anexplosifloris,,,12 miles,"1,010 ft"
9769,,"2017-10-5 5:36 pmOct 5, 2017",RKW,,,8 miles,"1,321 ft"
9770,,"2017-10-1 2:08 pmOct 1, 2017",cjammiller,,,8 miles,820 ft
9771,,"2017-9-30 9:25 pmSep 30, 2017",Steinhagen,,,10 miles,792 ft
9772,,"2017-9-30 5:20 pmSep 30, 2017",tuckershreds,,,12 miles,"1,011 ft"
9773,,"2017-9-30 3:02 pmSep 30, 2017",BikerTyGuy,,AM,12 miles,"1,206 ft"
9774,,"2017-9-30 2:16 pmSep 30, 2017",enorcrove,,AM,8 miles,579 ft
9775,,"2017-9-29 8:35 pmSep 29, 2017",tuckershreds,,,10 miles,841 ft
9776,,"2017-9-29 6:20 pmSep 29, 2017",Steinhagen,,,10 miles,828 ft
9777,,"2017-9-28 10:58 pmSep 28, 2017",MTB-Nick,,,9 miles,910 ft
9778,,"2017-9-28 10:51 pmSep 28, 2017",Anexplosifloris,,,12 miles,"1,092 ft"
9779,,"2017-9-28 10:39 pmSep 28, 2017",tuckershreds,,,15 miles,"1,210 ft"
9780,,"2017-9-28 8:34 pmSep 28, 2017",Steinhagen,,,9 miles,852 ft
9781,,"2017-9-28 6:14 pmSep 28, 2017",bpsmpls,,,11 miles,959 ft
9782,,"2017-9-27 10:25 pmSep 27, 2017",MTB-Nick,,,10 miles,"1,063 ft"
9783,,"2017-9-27 9:14 pmSep 27, 2017",Eadams2,,,20 miles,"1,416 ft"
9784,,"2017-9-27 10:01 pmSep 27, 2017",enorcrove,,AM,7 miles,438 ft
9785,,"2017-9-23 7:09 pmSep 23, 2017",marcoaml78,,AM,11 miles,"1,084 ft"
9786,,"2017-9-23 2:34 pmSep 23, 2017",katbud,,RD,5 miles,439 ft
9787,,"2017-9-23 1:19 pmSep 23, 2017",cjammiller,,,15 miles,"1,409 ft"
9788,,"2017-9-23 1:11 pmSep 23, 2017",enorcrove,,AM,8 miles,585 ft
9789,,"2017-9-23 12:23 amSep 23, 2017",spencerjj,,,10 miles,997 ft
9790,,"2017-9-22 11:14 pmSep 22, 2017",MTB-Nick,,,7 miles,686 ft
9791,,"2017-9-22 1:09 pmSep 22, 2017",Flatlanderic,,AM,4 miles,406 ft
9792,,"2017-9-21 10:48 pmSep 21, 2017",Anexplosifloris,,,14 miles,"1,149 ft"
9793,,"2017-9-21 10:17 pmSep 21, 2017",848687,,,9 miles,923 ft
9794,,"2017-9-21 9:45 pmSep 21, 2017",seanpaulpizza,,,7 miles,601 ft
9795,,"2017-9-20 11:08 pmSep 20, 2017",848687,,,8 miles,728 ft
9796,,"2017-9-20 10:58 pmSep 20, 2017",MTB-Nick,,,9 miles,893 ft
9797,,"2017-9-20 10:33 pmSep 20, 2017",BlackVR,,AM,15 miles,"1,362 ft"
9798,,"2017-9-20 9:05 pmSep 20, 2017",Dirtbrakes,,,7 miles,681 ft
9799,,"2017-9-20 5:16 pmSep 20, 2017",a8873,,,6 miles,687 ft
9800,,"2017-9-19 10:40 pmSep 19, 2017",MTB-Nick,,,8 miles,689 ft
9801,,"2017-9-17 2:51 pmSep 17, 2017",voghan,,XC,9 miles,"1,241 ft"
9802,,"2017-9-16 3:57 pmSep 16, 2017",enorcrove,,AM,8 miles,551 ft
9803,,"2017-9-16 2:14 pmSep 16, 2017",BikerTyGuy,,AM,9 miles,898 ft
9804,,"2017-9-15 4:27 pmSep 15, 2017",Rossbrandvold,,,10 miles,"2,073 ft"
9805,,"2017-9-14 11:21 pmSep 14, 2017",MTB-Nick,,,7 miles,701 ft
9806,,"2017-9-14 10:36 pmSep 14, 2017",Anexplosifloris,,,13 miles,"1,178 ft"
9807,,"2017-9-14 3:56 pmSep 14, 2017",koncretekahuna,,AM,6 miles,715 ft
9808,,"2017-9-13 4:22 pmSep 13, 2017",Hooten,,AM,9 miles,958 ft
9809,,"2017-9-13 12:10 amSep 13, 2017",cjammiller,,,7 miles,701 ft
9810,,"2017-9-12 4:40 pmSep 12, 2017",Eadams2,,,20 miles,"1,611 ft"
9811,,"2017-9-12 3:28 pmSep 12, 2017",joelscharf,,,7 miles,"1,507 ft"
9812,,"2017-9-11 10:26 pmSep 11, 2017",BlackVR,,AM,12 miles,"1,225 ft"
9813,,"2017-9-10 6:47 pmSep 10, 2017",marcoaml78,,AM,14 miles,"1,367 ft"
9814,,"2017-9-10 2:23 pmSep 10, 2017",cjammiller,,,7 miles,692 ft
9815,,"2017-9-9 4:51 pmSep 9, 2017",86Apex,,XC,11 miles,"1,000 ft"
9816,,"2017-9-9 4:15 pmSep 9, 2017",grantbob94,,AM,9 miles,"1,032 ft"
9817,,"2017-9-9 3:28 pmSep 9, 2017",btdilg,,,17 miles,"1,524 ft"
9818,,"2017-9-9 1:36 pmSep 9, 2017",848687,,,7 miles,704 ft
9819,,"2017-9-8 12:22 amSep 8, 2017",Anexplosifloris,,,3 miles,223 ft
9820,,"2017-9-7 8:59 pmSep 7, 2017",Judykobejones,,,5 miles,513 ft
9821,,"2017-9-6 10:21 pmSep 6, 2017",cjammiller,,,8 miles,953 ft
9822,,"2017-9-6 9:02 pmSep 6, 2017",Scroftrocks,,,8 miles,634 ft
9823,,"2017-9-5 11:24 pmSep 5, 2017",Dirtbrakes,,,5 miles,477 ft
9824,,"2017-9-5 9:19 pmSep 5, 2017",848687,,,8 miles,710 ft
9825,,"2017-9-4 7:01 pmSep 4, 2017",Anexplosifloris,,,14 miles,"1,268 ft"
9826,,"2017-9-4 1:58 pmSep 4, 2017",cjammiller,,,12 miles,"1,303 ft"
9827,,"2017-9-4 1:47 pmSep 4, 2017",Neil55lax,,,9 miles,"1,155 ft"
9828,,"2017-9-4 1:19 pmSep 4, 2017",voghan,,XC,14 miles,"1,797 ft"
9829,,"2017-9-4 12:26 pmSep 4, 2017",bonlovesbikes,,AM,19 miles,"1,573 ft"
9830,,"2017-9-2 3:56 pmSep 2, 2017",TriDaddy,,,14 miles,"1,295 ft"
9831,,"2017-9-2 1:36 pmSep 2, 2017",cjammiller,,,15 miles,"1,371 ft"
9832,,"2017-9-1 11:37 pmSep 1, 2017",princessamoomoo,,,6 miles,597 ft
9833,,"2017-9-1 11:37 pmSep 1, 2017",CrazyIvan21,,,6 miles,581 ft
9834,,"2017-9-1 3:38 pmSep 1, 2017",paulwegner,,,13 miles,"1,153 ft"
9835,,"2017-9-1 2:53 pmSep 1, 2017",paulwegner,,,5 miles,464 ft
9836,,"2017-8-31 10:46 pmAug 31, 2017",Anexplosifloris,,,14 miles,"1,218 ft"
9837,,"2017-8-31 1:45 pmAug 31, 2017",848687,,,8 miles,696 ft
9838,,"2017-8-30 12:09 pmAug 30, 2017",Eadams2,,,14 miles,"1,021 ft"
9839,,"2017-8-29 11:16 pmAug 29, 2017",cjammiller,,,9 miles,"1,007 ft"
9840,,"2017-8-25 4:59 pmAug 25, 2017",jekholm,,,4 miles,931 ft
9841,,"2017-8-24 11:55 pmAug 24, 2017",jekholm,,,8 miles,"1,765 ft"
9842,,"2017-8-24 10:46 pmAug 24, 2017",Anexplosifloris,,,14 miles,951 ft
9843,,"2017-8-24 12:01 amAug 24, 2017",CrazyIvan21,,,6 miles,561 ft
9844,,"2017-8-23 11:32 pmAug 23, 2017",cjammiller,,,10 miles,"1,022 ft"
9845,,"2017-8-23 11:03 pmAug 23, 2017",848687,,,9 miles,826 ft
9846,,"2017-8-21 5:18 pmAug 21, 2017",Eadams2,,,13 miles,"1,088 ft"
9847,,"2017-8-20 10:24 pmAug 20, 2017",86Apex,,XC,11 miles,932 ft
9848,,"2017-8-20 8:25 pmAug 20, 2017",mkorsmo,,XC,20 miles,852 ft
9849,,"2017-8-20 4:07 pmAug 20, 2017",caad4rep,,,13 miles,"1,743 ft"
9850,,"2017-8-20 3:22 pmAug 20, 2017",PHRANQUY,,AM,13 miles,"1,658 ft"
9851,,"2017-8-20 12:38 pmAug 20, 2017",rowdycash,,,9 miles,767 ft
9852,,"2017-8-20 12:28 pmAug 20, 2017",raymlarson,,,7 miles,721 ft
9853,,"2017-8-20 12:26 pmAug 20, 2017",bonlovesbikes,,AM,7 miles,674 ft
9854,,"2017-8-19 7:03 pmAug 19, 2017",tdrayton014,,AM,9 miles,966 ft
9855,,"2017-8-13 2:14 pmAug 13, 2017",cjammiller,,,9 miles,950 ft
9856,,"2017-8-13 12:16 pmAug 13, 2017",Eadams2,,,14 miles,"1,014 ft"
9857,,"2017-8-12 8:24 pmAug 12, 2017",Dankmaymays,,,3 miles,792 ft
9858,,"2017-8-12 5:48 pmAug 12, 2017",caad4rep,,,22 miles,"2,823 ft"
9859,,"2017-8-12 2:57 pmAug 12, 2017",enorcrove,,AM,6 miles,418 ft
9860,,"2017-8-12 12:12 pmAug 12, 2017",848687,,,8 miles,690 ft
9861,,"2017-8-11 10:08 pmAug 11, 2017",yungj,,RD,11 miles,"1,054 ft"
9862,,"2017-8-11 9:34 pmAug 11, 2017",Hooten,,AM,8 miles,741 ft
9863,,"2017-8-8 10:18 pmAug 8, 2017",yungj,,RD,11 miles,975 ft
9864,,"2017-8-8 1:06 pmAug 8, 2017",848687,,,8 miles,667 ft
9865,,"2017-8-8 12:13 pmAug 8, 2017",Eadams2,,,13 miles,"1,045 ft"
9866,,"2017-8-7 11:55 pmAug 7, 2017",CrazyIvan21,,,7 miles,703 ft
9867,,"2017-8-7 11:56 amAug 7, 2017",Eadams2,,,17 miles,"1,369 ft"
9868,,"2017-8-6 2:47 pmAug 6, 2017",cjammiller,,,9 miles,810 ft
9869,,"2017-8-5 1:01 pmAug 5, 2017",TheEndurancePhysio,,XC,7 miles,556 ft
9870,,"2017-8-5 12:37 amAug 5, 2017",Carltalon,,,6 miles,680 ft
9871,,"2017-8-2 2:24 pmAug 2, 2017",848687,,,8 miles,684 ft
9872,,"2017-8-1 6:18 pmAug 1, 2017",chrisgustafson RAMBO,,,9 miles,937 ft
9873,,"2017-8-1 12:00 amAug 1, 2017",cjammiller,,,10 miles,854 ft
9874,,"2017-7-31 11:32 pmJul 31, 2017",theruns,,Fat,9 miles,829 ft
9875,,"2017-7-31 5:32 pmJul 31, 2017",Chrisbills12,,,13 miles,"2,249 ft"
9876,,"2017-7-31 5:32 pmJul 31, 2017",Chrisbills12,,,13 miles,"2,249 ft"
9877,,"2017-7-30 8:27 pmJul 30, 2017",skemp57,,AM,8 miles,694 ft
9878,,"2017-7-30 7:46 pmJul 30, 2017",Project2501,,,9 miles,791 ft
9879,,"2017-7-30 7:38 pmJul 30, 2017",TheStender,,RD,"4,636 ft",96 ft
9880,,"2017-7-30 3:22 pmJul 30, 2017",Chrisbills12,,,3 miles,95 ft
9881,,"2017-7-30 1:19 pmJul 30, 2017",Skwar99,,,6 miles,"1,339 ft"
