,Unnamed: 0,created,username,Unnamed: 3,type,dist,climb
13586,,"2017-4-29 3:24 pmApr 29, 2017",bhollister124,,AM,5 miles,360 ft
13587,,"2017-4-29 2:06 pmApr 29, 2017",rowdycash,,,73 miles,"2,744 ft"
13588,,"2017-4-28 9:26 pmApr 28, 2017",bhollister124,,AM,2 miles,94 ft
13589,,"2017-4-28 8:55 pmApr 28, 2017",bhollister124,,AM,3 miles,70 ft
13590,,"2017-4-27 11:49 amApr 27, 2017",Littlebuffalobladder,,,7 miles,326 ft
13591,,"2017-4-27 2:37 amApr 27, 2017",Littlebuffalobladder,,,23 ft,
13592,,"2017-4-26 1:34 amApr 26, 2017",Littlebuffalobladder,,,5 miles,245 ft
13593,,"2017-4-25 12:51 amApr 25, 2017",Littlebuffalobladder,,Fat,7 miles,415 ft
13594,,"2017-4-24 8:32 pmApr 24, 2017",bhollister124,,AM,6 miles,348 ft
13595,,"2017-4-24 1:30 amApr 24, 2017",grantbob94,,AM,7 miles,"1,680 ft"
13596,,"2017-4-23 9:45 pmApr 23, 2017 s",Akbaker,,,13 miles,"1,198 ft"
13597,,"2017-4-23 7:09 pmApr 23, 2017",mcgroskreutz,,XC,30 miles,"1,232 ft"
13598,,"2017-4-23 4:34 pmApr 23, 2017",Hooten,,AM,25 miles,"1,220 ft"
13599,,"2017-4-23 12:06 pmApr 23, 2017",Littlebuffalobladder,,,63 miles,"3,472 ft"
13600,,"2017-4-22 7:59 pmApr 22, 2017",enorcrove,,AM,8 miles,100 ft
13601,,"2017-4-22 6:34 pmApr 22, 2017 s",Kayoige,,AM,7 miles,516 ft
13602,,"2017-4-22 4:53 pmApr 22, 2017",jasfoto,,AM,19 miles,"1,168 ft"
13603,,"2017-4-21 11:52 pmApr 21, 2017",Littlebuffalobladder,,CX,"2,051 ft",8 ft
13604,,"2017-4-21 8:36 pmApr 21, 2017",bhollister124,,AM,5 miles,155 ft
13605,,"2017-4-20 1:06 amApr 20, 2017",Littlebuffalobladder,,,3 miles,168 ft
13606,,"2017-4-19 6:19 pmApr 19, 2017",mcvjohnson,,RD,2 miles,67 ft
13607,,"2017-4-19 5:51 pmApr 19, 2017",mcvjohnson,,RD,1 mile,52 ft
13608,,"2017-4-19 2:25 pmApr 19, 2017",icebvrg,,RD,20 miles,801 ft
13609,,"2017-4-18 10:23 pmApr 18, 2017",cmjohnson,,AM,14 miles,375 ft
13610,,"2017-4-18 7:19 pmApr 18, 2017",mcvjohnson,,RD,4 miles,137 ft
13611,,"2017-4-17 9:54 pmApr 17, 2017",bhollister124,,AM,2 miles,72 ft
13612,,"2017-4-16 3:30 pmApr 16, 2017",Littlebuffalobladder,,,33 miles,"1,336 ft"
13613,,"2017-4-16 2:05 pmApr 16, 2017",rowdycash,,,67 miles,"2,626 ft"
13614,,"2017-4-16 11:16 amApr 16, 2017",mcgroskreutz,,XC,30 miles,928 ft
13615,,"2017-4-15 8:47 pmApr 15, 2017",Littlebuffalobladder,,CX,25 miles,907 ft
13616,,"2017-4-15 1:11 amApr 15, 2017",Littlebuffalobladder,,Fat,3 miles,156 ft
13617,,"2017-4-14 1:38 pmApr 14, 2017",rowdycash,,,36 miles,"1,298 ft"
13618,,"2017-4-11 10:48 amApr 11, 2017",bhollister124,,AM,"1,442 ft",7 ft
13619,,"2017-4-8 9:59 pmApr 8, 2017",ryberglund,,XC,25 miles,933 ft
13620,,"2017-4-7 2:10 amApr 7, 2017",Littlebuffalobladder,,Fat,2 miles,131 ft
13621,,"2017-4-6 7:15 pmApr 6, 2017",mcvjohnson,,RD,11 miles,570 ft
13622,,"2017-4-6 7:14 pmApr 6, 2017",mcvjohnson,,RD,11 miles,522 ft
13623,,"2017-4-5 12:31 amApr 5, 2017",Littlebuffalobladder,,,7 miles,392 ft
13624,,"2017-4-4 4:57 amApr 4, 2017",bhollister124,,AM,3 miles,102 ft
13625,,"2017-4-4 1:42 amApr 4, 2017",bhollister124,,AM,6 miles,172 ft
13626,,"2017-4-4 12:41 amApr 4, 2017",Littlebuffalobladder,,,3 miles,231 ft
13627,,"2017-4-3 10:31 amApr 3, 2017",bhollister124,,AM,4 miles,112 ft
13628,,"2017-4-2 9:20 pmApr 2, 2017",icebvrg,,RD,29 miles,"1,267 ft"
13629,,"2017-4-2 6:01 pmApr 2, 2017",Kayoige,,AM,"4,555 ft",33 ft
13630,,"2017-4-2 5:48 pmApr 2, 2017",Littlebuffalobladder,,,9 miles,527 ft
13631,,"2017-4-2 4:43 pmApr 2, 2017",Kayoige,,AM,3 miles,77 ft
13632,,"2017-3-31 10:32 amMar 31, 2017",bhollister124,,AM,4 miles,116 ft
13633,,"2017-3-29 10:34 pmMar 29, 2017",Littlebuffalobladder,,,4 miles,331 ft
13634,,"2017-3-28 11:43 pmMar 28, 2017",bhollister124,,AM,6 miles,157 ft
13635,,"2017-3-28 10:31 amMar 28, 2017",bhollister124,,AM,4 miles,120 ft
13636,,"2017-3-26 10:15 pmMar 26, 2017",peices029,,,12 miles,396 ft
13637,,"2017-3-26 5:59 pmMar 26, 2017",bhollister124,,AM,6 miles,228 ft
13638,,"2017-3-24 6:30 pmMar 24, 2017",mcvjohnson,,RD,8 miles,5 ft
13639,,"2017-3-18 4:44 pmMar 18, 2017",mcgroskreutz,,XC,60 miles,"2,319 ft"
13640,,"2017-3-17 10:12 pmMar 17, 2017",mcgroskreutz,,XC,18 miles,735 ft
13641,,"2017-3-13 11:15 pmMar 13, 2017",jasfoto,,Fat,8 miles,608 ft
13642,,"2017-3-13 10:12 pmMar 13, 2017 s",Littlebuffalobladder,,Fat,9 miles,784 ft
13643,,"2017-3-8 11:36 pmMar 8, 2017",Littlebuffalobladder,,CX,8 miles,433 ft
13644,,"2017-3-6 11:02 pmMar 6, 2017",Littlebuffalobladder,,CX,10 miles,606 ft
13645,,"2017-3-6 9:33 pmMar 6, 2017",mcvjohnson,,AM,2 miles,73 ft
13646,,"2017-3-5 8:58 pmMar 5, 2017",jasfoto,,Fat,12 miles,461 ft
13647,,"2017-3-3 5:33 pmMar 3, 2017",mcvjohnson,,RD,10 miles,63 ft
13648,,"2017-2-26 3:26 pmFeb 26, 2017",MPLSdon,,,45 miles,"1,509 ft"
13649,,"2017-2-19 3:16 pmFeb 19, 2017",mcgroskreutz,,XC,30 miles,972 ft
13650,,"2017-2-18 9:08 pmFeb 18, 2017",mcvjohnson,,AM,12 miles,325 ft
13651,,"2017-2-18 6:26 pmFeb 18, 2017",icebvrg,,RD,27 miles,990 ft
13652,,"2017-2-18 2:27 pmFeb 18, 2017",MPLSdon,,,66 miles,"2,314 ft"
13653,,"2017-2-16 8:51 pmFeb 16, 2017",mcvjohnson,,RD,6 miles,41 ft
13654,,"2017-2-14 9:43 pmFeb 14, 2017",mcvjohnson,,RD,11 miles,51 ft
13655,,"2017-2-12 5:34 pmFeb 12, 2017",mcvjohnson,,AM,6 miles,255 ft
13656,,"2017-2-8 10:58 pmFeb 8, 2017",mcvjohnson,,RD,6 miles,2 ft
13657,,"2017-2-3 8:19 pmFeb 3, 2017 s",Akbaker,,,11 miles,692 ft
13658,,"2017-1-29 6:31 pmJan 29, 2017",mcvjohnson,,RD,6 miles,62 ft
13659,,"2017-1-28 6:18 pmJan 28, 2017",86Apex,,RD,15 miles,"1,096 ft"
13660,,"2017-1-27 7:02 pmJan 27, 2017",mcvjohnson,,AM,13 miles,445 ft
13661,,"2017-1-26 1:23 amJan 26, 2017",Littlebuffalobladder,,Fat,5 miles,289 ft
13662,,"2017-1-25 5:17 pmJan 25, 2017",mcvjohnson,,RD,10 miles,28 ft
13663,,"2017-1-23 6:15 pmJan 23, 2017",mcvjohnson,,RD,6 miles,24 ft
13664,,"2017-1-21 4:10 pmJan 21, 2017",mcvjohnson,,AM,4 miles,132 ft
13665,,"2017-1-15 9:22 pmJan 15, 2017",mcvjohnson,,RD,3 miles,89 ft
13666,,"2017-1-15 7:08 pmJan 15, 2017",Hooten,,AM,7 miles,635 ft
13667,,"2017-1-15 4:37 pmJan 15, 2017 s",troy3820,,,9 miles,713 ft
13668,,"2017-1-14 7:46 pmJan 14, 2017",Littlebuffalobladder,,Fat,5 miles,358 ft
13669,,"2017-1-14 7:27 pmJan 14, 2017",mcvjohnson,,RD,7 miles,10 ft
13670,,"2017-1-11 7:44 pmJan 11, 2017 s",Hooten,,AM,7 miles,412 ft
13671,,"2017-1-10 10:14 pmJan 10, 2017",jasfoto,,Fat,6 miles,243 ft
13672,,"2017-1-8 5:03 pmJan 8, 2017",jasfoto,,Fat,4 miles,759 ft
13673,,"2017-1-1 4:57 pmJan 1, 2017",mcvjohnson,,AM,6 miles,272 ft
13674,,"2016-12-29 12:35 amDec 29, 2016",Littlebuffalobladder,,Fat,4 miles,227 ft
13675,,"2016-12-23 3:54 pmDec 23, 2016 s",bonlovesbikes,,AM,13 miles,798 ft
13676,,"2016-12-22 8:46 pmDec 22, 2016",mkorsmo,,XC,7 miles,561 ft
13677,,"2016-12-21 7:53 pmDec 21, 2016",JacksonTM,,,6 miles,264 ft
13678,,"2016-12-18 4:23 pmDec 18, 2016",Littlebuffalobladder,,Fat,6 miles,279 ft
13679,,"2016-12-14 11:10 pmDec 14, 2016",jason069,,,3 miles,152 ft
13680,,"2016-12-11 5:01 pmDec 11, 2016",86Apex,,RD,11 miles,986 ft
13681,,"2016-12-10 6:13 pmDec 10, 2016 s",Littlebuffalobladder,,Fat,13 miles,980 ft
13682,,"2016-12-4 5:28 pmDec 4, 2016",86Apex,,RD,19 miles,"1,038 ft"
13683,,"2016-12-4 5:27 pmDec 4, 2016",86Apex,,RD,19 miles,747 ft
13684,,"2016-12-3 4:52 pmDec 3, 2016",MPLSdon,,,53 miles,"1,669 ft"
13685,,"2016-11-27 5:03 pmNov 27, 2016",86Apex,,RD,29 miles,"1,962 ft"
13686,,"2016-11-27 5:03 pmNov 27, 2016",86Apex,,RD,29 miles,"1,942 ft"
13687,,"2016-11-20 9:55 pmNov 20, 2016",Hooten,,AM,9 miles,735 ft
13688,,"2016-11-20 8:15 pmNov 20, 2016",Giant236,,AM,10 miles,"1,266 ft"
13689,,"2016-11-20 8:09 pmNov 20, 2016",slaunay,,,10 miles,"1,279 ft"
13690,,"2016-11-19 6:45 pmNov 19, 2016",charleswolf,,,5 miles,470 ft
13691,,"2016-11-19 5:57 pmNov 19, 2016",charleswolf,,,2 miles,121 ft
13692,,"2016-11-19 5:44 pmNov 19, 2016",mcgroskreutz,,XC,8 miles,766 ft
13693,,"2016-11-19 4:24 pmNov 19, 2016",mcgroskreutz,,XC,2 miles,177 ft
13694,,"2016-11-17 11:01 pmNov 17, 2016",salbares,,AM,16 miles,616 ft
13695,,"2016-11-17 1:02 pmNov 17, 2016",jasfoto,,AM,6 miles,"1,101 ft"
13696,,"2016-11-15 11:17 pmNov 15, 2016",peices029,,,12 miles,405 ft
13697,,"2016-11-15 11:07 pmNov 15, 2016",TheYovan,,AM,9 miles,"1,041 ft"
13698,,"2016-11-15 7:47 pmNov 15, 2016",Littlebuffalobladder,,Fat,5 miles,475 ft
13699,,"2016-11-14 9:26 pmNov 14, 2016 s",Littlebuffalobladder,,,15 miles,"1,066 ft"
13700,,"2016-11-13 8:49 pmNov 13, 2016",salbares,,,10 miles,248 ft
13701,,"2016-11-13 4:02 pmNov 13, 2016",werts,,XC,9 miles,935 ft
13702,,"2016-11-13 2:34 pmNov 13, 2016",voghan,,AM,11 miles,"1,430 ft"
13703,,"2016-11-12 9:40 pmNov 12, 2016 s",rowdycash,,,9 miles,"1,099 ft"
13704,,"2016-11-12 10:00 pmNov 12, 2016",charleswolf,,,"1,871 ft",24 ft
13705,,"2016-11-12 9:14 pmNov 12, 2016",charleswolf,,,5 miles,482 ft
13706,,"2016-11-12 9:00 pmNov 12, 2016",pc-two7,,AM,10 miles,"1,321 ft"
13707,,"2016-11-12 7:58 pmNov 12, 2016",charleswolf,,,3 miles,344 ft
13708,,"2016-11-12 4:04 pmNov 12, 2016",werts,,XC,10 miles,926 ft
13709,,"2016-11-11 10:09 pmNov 11, 2016",Hooten,,AM,5 miles,423 ft
13710,,"2016-11-11 7:09 pmNov 11, 2016",werts,,AM,18 miles,"1,705 ft"
13711,,"2016-11-10 10:07 pmNov 10, 2016 s",seanpaulpizza,,,10 miles,948 ft
13712,,"2016-11-10 9:43 pmNov 10, 2016",TheYovan,,AM,10 miles,"1,040 ft"
13713,,"2016-11-10 8:15 pmNov 10, 2016",icebvrg,,RD,20 miles,878 ft
13714,,"2016-11-10 9:14 pmNov 10, 2016",werts,,AM,13 miles,"1,065 ft"
13715,,"2016-11-10 12:15 pmNov 10, 2016",jasfoto,,AM,7 miles,889 ft
13716,,"2016-11-9 11:27 pmNov 9, 2016",peices029,,,11 miles,409 ft
13717,,"2016-11-6 1:46 pmNov 6, 2016",86Apex,,RD,13 miles,814 ft
13718,,"2016-11-5 2:33 pmNov 5, 2016",voghan,,AM,12 miles,"1,208 ft"
13719,,"2016-11-5 2:01 pmNov 5, 2016",86Apex,,RD,12 miles,684 ft
13720,,"2016-11-2 9:58 pmNov 2, 2016",peices029,,,13 miles,422 ft
13721,,"2016-11-1 10:54 pmNov 1, 2016",peices029,,,15 miles,788 ft
13722,,"2016-10-29 3:16 pmOct 29, 2016",voghan,,AM,5 miles,422 ft
13723,,"2016-10-29 3:12 pmOct 29, 2016",TheYovan,,AM,4 miles,483 ft
13724,,"2016-10-29 2:11 pmOct 29, 2016",voghan,,AM,7 miles,763 ft
13725,,"2016-10-28 9:55 pmOct 28, 2016",mcgroskreutz,,XC,21 miles,661 ft
13726,,"2016-10-28 6:36 pmOct 28, 2016",jasfoto,,AM,7 miles,585 ft
13727,,"2016-10-24 9:27 pmOct 24, 2016",Littlebuffalobladder,,Fat,3 miles,187 ft
13728,,"2016-10-23 10:25 pmOct 23, 2016",peices029,,AM,14 miles,"1,291 ft"
13729,,"2016-10-19 10:48 pmOct 19, 2016",TheYovan,,AM,9 miles,"1,097 ft"
13730,,"2016-10-19 12:11 amOct 19, 2016",Giant236,,AM,4 miles,100 ft
13731,,"2016-10-15 2:18 pmOct 15, 2016 s",bonlovesbikes,,AM,11 miles,"1,197 ft"
13732,,"2016-10-14 8:07 pmOct 14, 2016",jasfoto,,AM,6 miles,612 ft
13733,,"2016-10-14 6:16 pmOct 14, 2016",peices029,,,12 miles,421 ft
13734,,"2016-10-14 3:56 pmOct 14, 2016",werts,,AM,18 miles,"1,423 ft"
13735,,"2016-10-13 4:46 pmOct 13, 2016",peices029,,,16 miles,822 ft
13736,,"2016-10-11 9:41 pmOct 11, 2016 s",fintrax,,,8 miles,524 ft
13737,,"2016-10-11 4:16 pmOct 11, 2016",voghan,,AM,8 miles,823 ft
13738,,"2016-10-9 8:02 pmOct 9, 2016 s",Littlebuffalobladder,,,14 miles,969 ft
13739,,"2016-10-8 8:23 pmOct 8, 2016",shredmdp,,AM,18 miles,"1,078 ft"
13740,,"2016-10-4 11:40 pmOct 4, 2016",Hooten,,AM,5 miles,421 ft
13741,,"2016-10-1 1:38 pmOct 1, 2016",tdrayton014,,XC,4 miles,550 ft
13742,,"2016-10-1 1:03 pmOct 1, 2016",tdrayton014,,XC,3 miles,299 ft
13743,,"2016-9-30 8:00 pmSep 30, 2016",PHRANQUY,,AM,23 miles,"2,839 ft"
13744,,"2016-9-22 6:26 pmSep 22, 2016",icebvrg,,RD,27 miles,"1,024 ft"
13745,,"2016-9-21 6:48 pmSep 21, 2016",voghan,,AM,8 miles,846 ft
13746,,"2016-9-19 11:13 pmSep 19, 2016",Littlebuffalobladder,,,8 miles,677 ft
13747,,"2016-9-19 9:40 pmSep 19, 2016",salbares,,AM,13 miles,603 ft
13748,,"2016-9-18 4:54 pmSep 18, 2016",Giant236,,AM,28 miles,"2,216 ft"
13749,,"2016-9-18 4:25 pmSep 18, 2016",tdrayton014,,XC,3 miles,356 ft
13750,,"2016-9-18 1:40 pmSep 18, 2016",mcgroskreutz,,,25 miles,"1,163 ft"
13751,,"2016-9-18 1:29 pmSep 18, 2016",voghan,,AM,13 miles,"1,549 ft"
13752,,"2016-9-17 12:12 amSep 17, 2016",Giant236,,AM,5 miles,106 ft
13753,,"2016-9-15 2:05 pmSep 15, 2016 s",raymlarson,,,9 miles,923 ft
13754,,"2016-9-11 8:46 pmSep 11, 2016",werts,,AM,13 miles,925 ft
13755,,"2016-9-11 2:48 pmSep 11, 2016 s",Littlebuffalobladder,,,14 miles,944 ft
13756,,"2016-9-11 10:24 amSep 11, 2016",mcgroskreutz,,XC,12 miles,578 ft
13757,,"2016-9-10 7:31 pmSep 10, 2016",jasfoto,,CX,11 miles,539 ft
13758,,"2016-9-9 12:35 amSep 9, 2016",Giant236,,AM,4 miles,77 ft
13759,,"2016-9-8 11:45 pmSep 8, 2016",Littlebuffalobladder,,,6 miles,298 ft
13760,,"2016-9-6 10:32 pmSep 6, 2016",mkorsmo,,XC,29 miles,989 ft
13761,,"2016-9-4 8:31 pmSep 4, 2016",InTheNorthWoods,,XC,25 miles,775 ft
13762,,"2016-9-3 4:09 pmSep 3, 2016",Project2501,,,3 miles,474 ft
13763,,"2016-9-3 1:06 pmSep 3, 2016",mkorsmo,,XC,21 miles,787 ft
13764,,"2016-9-2 6:10 pmSep 2, 2016 s",raymlarson,,,9 miles,996 ft
13765,,"2016-9-1 9:57 pmSep 1, 2016",Kayoige,,AM,6 miles,687 ft
13766,,"2016-9-1 7:05 pmSep 1, 2016 s",icebvrg,,RD,18 miles,986 ft
13767,,"2016-8-31 11:07 pmAug 31, 2016",Littlebuffalobladder,,,20 miles,636 ft
13768,,"2016-8-31 10:11 pmAug 31, 2016",salbares,,AM,14 miles,581 ft
13769,,"2016-8-30 10:37 pmAug 30, 2016",mkorsmo,,XC,21 miles,678 ft
13770,,"2016-8-29 12:28 amAug 29, 2016",Littlebuffalobladder,,CX,11 miles,724 ft
13771,,"2016-8-28 10:19 pmAug 28, 2016",peices029,,AM,18 miles,"1,732 ft"
13772,,"2016-8-27 1:00 pmAug 27, 2016",mkorsmo,,XC,15 miles,358 ft
13773,,"2016-8-26 8:41 pmAug 26, 2016 s",enorcrove,,,19 miles,"1,018 ft"
13774,,"2016-8-24 10:51 pmAug 24, 2016",Littlebuffalobladder,,CX,23 miles,770 ft
13775,,"2016-8-24 10:44 pmAug 24, 2016",salbares,,,20 miles,536 ft
13776,,"2016-8-23 10:36 pmAug 23, 2016",mkorsmo,,XC,19 miles,648 ft
13777,,"2016-8-23 10:29 pmAug 23, 2016",mkorsmo,,XC,37 ft,
13778,,"2016-8-23 10:03 pmAug 23, 2016",werts,,AM,13 miles,968 ft
13779,,"2016-8-22 11:57 pmAug 22, 2016",Littlebuffalobladder,,CX,7 miles,346 ft
13780,,"2016-8-21 11:01 pmAug 21, 2016",mkorsmo,,XC,34 miles,827 ft
13781,,"2016-8-21 7:26 pmAug 21, 2016",troy3820,,,25 miles,"1,183 ft"
13782,,"2016-8-21 3:34 pmAug 21, 2016",Littlebuffalobladder,,,69 miles,"2,302 ft"
13783,,"2016-8-18 8:26 pmAug 18, 2016 s",raymlarson,,,9 miles,980 ft
13784,,"2016-8-18 8:08 pmAug 18, 2016 s",bonlovesbikes,,AM,10 miles,"1,009 ft"
13785,,"2016-8-18 12:13 amAug 18, 2016",Littlebuffalobladder,,,13 miles,541 ft
13786,,"2016-8-16 10:34 pmAug 16, 2016",mkorsmo,,XC,21 miles,496 ft
13787,,"2016-8-10 10:53 pmAug 10, 2016",mcgroskreutz,,XC,23 miles,757 ft
13788,,"2016-8-10 11:03 pmAug 10, 2016",werts,,AM,16 miles,"1,653 ft"
13789,,"2016-8-10 11:49 amAug 10, 2016",voghan,,AM,8 miles,812 ft
13790,,"2016-8-9 11:24 pmAug 9, 2016",jason069,,,21 miles,607 ft
13791,,"2016-8-7 10:50 pmAug 7, 2016",Littlebuffalobladder,,CX,27 miles,724 ft
13792,,"2016-8-6 1:07 pmAug 6, 2016",mkorsmo,,XC,42 miles,"1,487 ft"
13793,,"2016-8-6 1:05 pmAug 6, 2016",mkorsmo,,XC,570 ft,1 ft
13794,,"2016-8-5 1:27 amAug 5, 2016",Dirtbrakes,,,11 miles,390 ft
13795,,"2016-8-3 10:08 pmAug 3, 2016 s",enorcrove,,AM,11 miles,608 ft
13796,,"2016-8-2 10:35 pmAug 2, 2016",mkorsmo,,XC,21 miles,644 ft
13797,,"2016-8-1 10:48 pmAug 1, 2016",werts,,AM,8 miles,510 ft
13798,,"2016-8-1 5:30 pmAug 1, 2016",Dirtbrakes,,,4 miles,339 ft
13799,,"2016-8-1 11:35 amAug 1, 2016",fintrax,,,4 miles,209 ft
13800,,"2016-7-31 10:57 pmJul 31, 2016",peices029,,AM,15 miles,"1,245 ft"
13801,,"2016-7-30 6:32 pmJul 30, 2016",enorcrove,,,15 miles,"1,190 ft"
13802,,"2016-7-30 1:05 pmJul 30, 2016",mkorsmo,,XC,44 miles,"1,510 ft"
13803,,"2016-7-30 11:39 amJul 30, 2016",jwienke5,,XC,53 miles,"1,969 ft"
13804,,"2016-7-29 4:26 amJul 29, 2016",Lbrooke,,AM,4 miles,126 ft
13805,,"2016-7-27 1:54 pmJul 27, 2016",icebvrg,,RD,21 miles,651 ft
13806,,"2016-7-27 1:27 amJul 27, 2016",peices029,,AM,11 miles,792 ft
13807,,"2016-7-26 11:00 pmJul 26, 2016",mcgroskreutz,,XC,2 miles,281 ft
13808,,"2016-7-26 12:34 amJul 26, 2016",zeronine3,,,4 miles,294 ft
13809,,"2016-7-26 12:01 amJul 26, 2016",jasfoto,,AM,8 miles,984 ft
13810,,"2016-7-23 1:04 pmJul 23, 2016",mkorsmo,,XC,41 miles,"1,445 ft"
13811,,"2016-7-23 12:54 pmJul 23, 2016",jasfoto,,AM,11 miles,"1,177 ft"
13812,,"2016-7-22 11:26 pmJul 22, 2016",tdrayton014,,XC,3 miles,296 ft
13813,,"2016-7-20 11:54 pmJul 20, 2016",Littlebuffalobladder,,CX,9 miles,442 ft
13814,,"2016-7-20 10:02 pmJul 20, 2016",peices029,,AM,20 miles,"1,880 ft"
13815,,"2016-7-20 11:50 amJul 20, 2016",voghan,,AM,8 miles,865 ft
13816,,"2016-7-19 11:46 pmJul 19, 2016",peices029,,AM,15 miles,"1,406 ft"
13817,,"2016-7-19 10:59 pmJul 19, 2016",mcgroskreutz,,XC,11 miles,"1,274 ft"
13818,,"2016-7-19 10:33 pmJul 19, 2016",mkorsmo,,XC,29 miles,989 ft
13819,,"2016-7-19 3:51 pmJul 19, 2016",Keilefson,,XC,6 miles,602 ft
13820,,"2016-7-18 12:55 pmJul 18, 2016",jason069,,,20 miles,453 ft
13821,,"2016-7-18 11:25 amJul 18, 2016",icebvrg,,RD,21 miles,650 ft
13822,,"2016-7-16 8:04 pmJul 16, 2016",jasfoto,,AM,19 miles,"1,795 ft"
13823,,"2016-7-16 12:46 amJul 16, 2016",Littlebuffalobladder,,Fat,7 miles,338 ft
13824,,"2016-7-13 11:02 pmJul 13, 2016",werts,,AM,11 miles,"1,194 ft"
13825,,"2016-7-13 11:28 amJul 13, 2016",bhollister124,,AM,4 miles,156 ft
13826,,"2016-7-12 11:05 pmJul 12, 2016",mcgroskreutz,,XC,9 miles,"1,103 ft"
13827,,"2016-7-12 11:00 pmJul 12, 2016",peices029,,AM,20 miles,"1,877 ft"
13828,,"2016-7-12 10:34 pmJul 12, 2016",mkorsmo,,XC,32 miles,"1,112 ft"
13829,,"2016-7-12 10:46 amJul 12, 2016",bhollister124,,AM,4 miles,146 ft
13830,,"2016-7-10 4:15 pmJul 10, 2016",bhollister124,,AM,13 miles,434 ft
13831,,"2016-7-8 12:28 amJul 8, 2016",mcgroskreutz,,,21 miles,818 ft
13832,,"2016-7-7 4:47 pmJul 7, 2016",Ellenhoeg,,,24 miles,913 ft
13833,,"2016-7-5 10:34 amJul 5, 2016",bhollister124,,AM,4 miles,98 ft
13834,,"2016-7-4 5:33 pmJul 4, 2016",bhollister124,,AM,3 miles,186 ft
13835,,"2016-7-4 5:26 pmJul 4, 2016",jason069,,,8 miles,684 ft
13836,,"2016-7-4 4:41 pmJul 4, 2016",bhollister124,,AM,5 miles,373 ft
13837,,"2016-7-2 6:33 pmJul 2, 2016 s",Littlebuffalobladder,,,18 miles,"1,125 ft"
13838,,"2016-7-2 7:01 pmJul 2, 2016",Kilwaukee,,,4 miles,74 ft
13839,,"2016-7-2 3:44 pmJul 2, 2016 s",raymlarson,,,9 miles,939 ft
13840,,"2016-7-2 3:44 pmJul 2, 2016 s",bonlovesbikes,,AM,9 miles,"1,003 ft"
13841,,"2016-7-1 6:34 pmJul 1, 2016 s",fintrax,,,7 miles,503 ft
13842,,"2016-6-30 11:45 pmJun 30, 2016",peices029,,AM,14 miles,"1,401 ft"
13843,,"2016-6-30 3:43 pmJun 30, 2016",Keilefson,,XC,8 miles,976 ft
13844,,"2016-6-29 11:51 pmJun 29, 2016 s",Littlebuffalobladder,,,14 miles,849 ft
13845,,"2016-6-29 10:57 pmJun 29, 2016",mcgroskreutz,,,40 miles,"1,255 ft"
13846,,"2016-6-29 2:50 pmJun 29, 2016",jason069,,,25 miles,980 ft
13847,,"2016-6-28 11:56 pmJun 28, 2016",peices029,,AM,14 miles,"1,354 ft"
13848,,"2016-6-28 10:40 pmJun 28, 2016",mkorsmo,,XC,20 miles,638 ft
13849,,"2016-6-27 11:12 pmJun 27, 2016",mkorsmo,,XC,35 miles,842 ft
13850,,"2016-6-27 10:02 pmJun 27, 2016",werts,,AM,15 miles,"1,279 ft"
13851,,"2016-6-27 11:43 amJun 27, 2016",voghan,,AM,7 miles,802 ft
13852,,"2016-6-27 12:39 amJun 27, 2016",JacksonTM,,AM,7 miles,535 ft
13853,,"2016-6-27 12:05 amJun 27, 2016",Littlebuffalobladder,,CX,14 miles,827 ft
13854,,"2016-6-26 4:16 pmJun 26, 2016",jasfoto,,AM,12 miles,"1,463 ft"
13855,,"2016-6-26 2:44 pmJun 26, 2016 s",Littlebuffalobladder,,,15 miles,921 ft
13856,,"2016-6-26 3:23 pmJun 26, 2016",werts,,AM,13 miles,"1,029 ft"
13857,,"2016-6-25 12:26 pmJun 25, 2016",voghan,,AM,11 miles,"1,427 ft"
13858,,"2016-6-24 9:11 pmJun 24, 2016 s",raymlarson,,,5 miles,375 ft
13859,,"2016-6-24 9:13 pmJun 24, 2016 s",bonlovesbikes,,AM,3 miles,156 ft
13860,,"2016-6-24 2:26 pmJun 24, 2016 s",icebvrg,,AM,21 miles,982 ft
13861,,"2016-6-23 4:50 pmJun 23, 2016",JacksonTM,,AM,15 miles,955 ft
13862,,"2016-6-22 1:10 pmJun 22, 2016",icebvrg,,RD,21 miles,681 ft
13863,,"2016-6-22 11:10 amJun 22, 2016",voghan,,AM,7 miles,833 ft
13864,,"2016-6-21 10:41 pmJun 21, 2016",mkorsmo,,XC,21 miles,675 ft
13865,,"2016-6-21 11:04 pmJun 21, 2016 s",fintrax,,,7 miles,478 ft
13866,,"2016-6-21 4:40 pmJun 21, 2016",Ellenhoeg,,,27 miles,"1,748 ft"
13867,,"2016-6-20 11:01 pmJun 20, 2016 s",mkorsmo,,XC,10 miles,668 ft
13868,,"2016-6-20 10:09 pmJun 20, 2016",Kayoige,,AM,9 miles,"1,161 ft"
13869,,"2016-6-19 5:08 amJun 19, 2016",Littlebuffalobladder,,,2 miles,78 ft
13870,,"2016-6-19 1:37 amJun 19, 2016",Littlebuffalobladder,,,3 miles,90 ft
13871,,"2016-6-18 1:10 pmJun 18, 2016",mkorsmo,,XC,41 miles,"1,398 ft"
13872,,"2016-6-16 11:19 pmJun 16, 2016",mkorsmo,,XC,33 miles,"1,102 ft"
